날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2025-11-14,161441.81,164700,164995,160390,161330,696265,112722781014,25008.24
2025-11-17,161659.67,162000,163050,161400,162705,408186,66321575373,24799.92
2025-11-18,161111.59,162695,162695,159500,159940,433943,69705681378,24503.1
2025-11-19,159227.65,158760,159775,158260,158970,522628,83045120608,24640.52
2025-11-20,160365.85,162815,163705,162620,163155,492272,80348911158,24054.38
2025-11-21,157398.91,157900,157945,156485,157430,612101,96298115444,24239.57
2025-11-24,158774.13,159145,159980,158650,159850,525538,83714738272,24873.85
2025-11-25,162409.07,162820,162910,162145,162220,367251,59693080551,25018.36
2025-11-26,162601.06,162490,163442,161780,163325,431598,70291768034,25236.94
2025-11-27,163951.6,164530,164600,163720,164065,353804,58063960859,25236.94
2025-11-28,164583.17,163955,165000,163765,165000,297934,48946598802,25434.89
2025-12-01,165801.32,165410,165410,164005,164360,409735,67415753389,25342.85
2025-12-02,165035.27,165335,165700,164705,164705,301291,49770947216,25555.86
2025-12-03,166374.18,166470,167115,166165,166700,365289,60926889983,25606.55
2025-12-04,167334.7,166475,167350,166360,167340,356685,59560515273,25581.7
2025-12-05,166647.0,167310,167800,167150,167300,313377,52466731487,25692.05
2025-12-08,167160.32,167845,167930,167355,167650,464687,77916362117,25627.95
2025-12-09,167367.26,167395,167635,167135,167315,393655,65883341568,25668.69
2025-12-10,167418.09,167240,167560,166875,167445,454753,76064745625,25776.44
2025-12-11,168414.53,167065,167140,165600,166315,512649,85412923251,25686.69
2025-12-12,167909.28,167485,167815,167200,167815,388700,65116282736,25196.73
2025-12-15,164412.76,166115,166500,164700,164805,500689,82672452294,25067.27
2025-12-16,164246.24,163255,163325,162175,162910,613324,99837935075,25132.94
2025-12-17,164981.18,163930,165145,163795,165135,397380,65376951454,24647.61
2025-12-18,161638.16,161830,162430,161655,162290,569388,92231147669,25019.37
2025-12-19,163848.43,163940,164540,163460,164115,370612,60785889552,25346.18
2025-12-22,166400.93,166565,167205,166490,167025,452601,75535284522,25461.7
2025-12-23,167562.94,167415,167890,167250,167360,344911,57839598149,25587.83
2025-12-24,164561.23,167885,168045,164650,164680,516986,85853126620,25656.15
2025-12-26,163919.9,164685,165900,162915,164005,502893,82589011893,25644.39
2025-12-29,162652.64,164005,164295,162850,162865,405763,66233969936,25525.56
2025-12-30,162940.51,162185,163025,156305,163025,341649,55462865413,25462.56
2026-01-02,161495.16,163025,163025,161730,162855,612552,99518154124,25206.17
2026-01-05,161444.13,162335,162710,162100,162150,691303,112258912886,25401.32
2026-01-06,162881.57,162785,163545,162710,163445,583505,95193988923,25639.71
2026-01-07,164440.72,164820,164990,164275,164275,617702,101754772283,25653.9
2026-01-08,165076.16,164810,165045,164000,164085,624867,102947938129,25507.1
2026-01-09,164923.41,164280,165130,164180,165015,363023,59748783473,25766.26
2026-01-12,167832.76,166635,166870,165535,166355,547612,91000059641,25787.66
2026-01-13,168575.64,167460,168380,167460,168310,537562,90304699399,25741.95
2026-01-14,168708.22,168465,168955,168270,168350,498588,84057465001,25465.94
2026-01-15,166030.5,165365,166715,165300,166545,940939,156140525678,25547.08
2026-01-16,166998.91,166770,167795,166765,167690,392335,65678812095,25529.26
2026-01-19,166886.22,167690,167695,164910,165380,676472,111807337315,25529.26
2026-01-20,167383.94,165080,165805,164780,165055,369017,61003777104,24987.57
2026-01-21,163079.21,164060,164440,163195,163645,824218,134951100818,25326.58
2026-01-22,165132.15,165505,166040,165120,165290,577201,95536562681,25518.35
2026-01-23,165915.83,165460,166505,165450,166325,887286,147478831021,25605.47
2026-01-26,163618.58,163365,163825,162780,163530,1110734,181440586526,25713.21
2026-01-27,164933.85,164900,166200,164900,165495,379933,62990974138,25939.74
2026-01-28,163440.68,165240,165830,164255,165035,799877,132092633801,26022.79
2026-01-29,164405.8,164830,165015,164045,164915,565008,92930380298,25884.3
2026-01-30,165034.83,163940,164465,163185,163585,817786,134016500052,25552.39
2026-02-02,165748.05,163435,164400,162240,162955,1146532,187212356188,25738.61
2026-02-03,164809.02,166210,166255,165510,165665,726507,120520257217,25338.62
2026-02-04,162774.2,162600,163085,162530,162890,1099207,178884455835,24891.24
2026-02-05,161955.48,161995,162225,160945,162125,1195726,193314156227,24548.69
2026-02-06,159771.45,158025,159580,157535,159425,1735185,275069339794,25075.77
2026-02-09,162180.1,163350,163645,162160,162160,850326,138675910795,25268.14
2026-02-10,163293.65,163220,163450,162250,163020,449003,73159289755,25127.64
2026-02-11,161396.58,162755,162850,161860,161860,437910,71176626674,25201.26
2026-02-12,160761.47,161400,161775,160900,161200,392426,63305781315,24687.61
2026-02-13,157993.19,158795,158795,157485,157705,880879,139123009421,24732.73
2026-02-19,159426.29,160110,160370,159690,159690,632458,101255398737,24797.34
2026-02-20,158917.67,159495,159670,159295,159490,651335,103880027684,25012.62
2026-02-23,159564.72,159245,159245,158050,158160,715547,113410560963,24708.94
2026-02-24,157904.18,158190,159112,158180,158315,795883,126349052903,24977.04
2026-02-25,158168.77,159515,159935,158170,158255,855577,136197299043,25329.04
2026-02-26,159990.86,159595,160030,158760,159610,1115535,177721615428,25034.37
2026-02-27,159665.46,158295,159110,158065,159050,1202903,190698158638,24960.04
2026-03-03,162333.77,161185,161560,160310,160685,1482982,238817445014,24720.08
2026-03-04,161685.87,160685,162000,159050,160220,1137363,183392482623,25093.68
2026-03-05,163231.47,163045,163330,161955,162440,692221,112522603396,25020.41
2026-03-06,163676.63,164000,164320,163275,164020,705246,115494674224,24643.02
2026-03-09,163314.72,160000,160670,158855,160670,959130,152998984555,24967.25
2026-03-10,162577.28,161960,163050,161630,162370,564445,91735448522,24956.47
2026-03-11,162192.76,163050,163600,162105,162465,437616,71345551780,24965.01
2026-03-12,163876.54,162425,162885,161965,162525,423409,68693236837,24533.58
2026-03-13,162402.33,161825,162535,161400,162390,412659,66884012122,24380.73
2026-03-16,161817.75,162225,162790,161865,162725,406054,65910656514,24655.34
2026-03-17,163220.72,162780,162960,162230,162355,516670,84011231534,24780.42
2026-03-18,162895.28,163180,164245,163170,164055,583168,95541499005,24425.09
2026-03-19,162493.32,162495,162700,161870,162155,922021,149551680028,24355.28
2026-03-20,161984.77,161235,162105,160720,161845,478176,77145308506,23898.16
2026-03-23,160717.61,158815,159540,158450,159400,1211305,192655965816,24188.59
2026-03-24,160320.81,160275,160415,159175,159815,822502,131545588128,24002.45
2026-03-25,159562.29,160020,160880,159885,160410,434906,69716278412,24162.98
2026-03-26,161415.57,160570,161545,160525,160805,455967,73421138003,23587.0
2026-03-27,157759.13,158585,158860,157745,158760,428649,67865764815,23132.77
2026-03-30,155420.15,154115,155730,153650,155730,853935,131865110395,22953.38
2026-03-31,155686.11,154080,157555,153880,156955,1320523,205993840693,23740.19
2026-04-01,157993.77,159570,159800,158817,159370,1007924,160656726657,24019.99
2026-04-02,161822.16,160905,161060,158940,159125,626965,100410489110,24045.53
2026-04-03,160458.78,161055,161060,160145,160160,243175,39056602293,24045.53
2026-04-06,160576.38,160165,161150,160165,160610,986980,158578500883,24192.17
2026-04-07,161328.2,161350,161470,160300,160515,709080,114154317201,24202.37
2026-04-08,157794.22,163255,163617,162585,163095,1012903,165311512526,24903.17
2026-04-09,163674.55,163145,163490,162835,163385,458637,74837212052,25082.09
2026-04-10,164851.27,163895,165070,163760,164750,675668,111190080341,25116.34
2026-04-13,165821.41,164565,164810,164100,164680,706909,116248464682,25383.72
2026-04-14,166687.1,166650,167425,166450,166875,694643,115967845654,25842.0
2026-04-15,168890.69,168575,169070,168480,168750,731204,123467730290,26204.58
2026-04-16,171308.42,171400,171995,170940,171995,686777,117804595286,26333.0
2026-04-17,173181.39,172920,173075,172360,172915,425114,73398177732,26672.43
2026-04-20,174671.58,173660,173780,172930,173580,701312,121610606411,26590.34
2026-04-21,173111.03,173780,174105,173585,173860,589825,102554791699,26479.47
2026-04-22,173267.48,174670,174985,174220,174520,562446,98203706787,26937.28
2026-04-23,176856.47,176645,176645,175495,176260,846750,149061597114,26782.63
2026-04-24,176434.77,176990,177400,176620,177195,463429,82058414795,27303.67
