날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2025-04-03,33852.63,33150,33785,33100,33755,11098090,372952386098,332.92
2025-04-04,33431.98,33320,34015,33010,33455,20483991,684600286193,328.67
2025-04-07,31526.38,31960,32050,31400,31550,25201100,797765561555,309.6
2025-04-08,31572.13,32150,32200,31400,31535,19784954,626627528811,310.03
2025-04-09,31021.28,31470,31565,30840,31010,17841144,555127110235,304.53
2025-04-10,33060.08,32740,32920,32370,32920,11829124,387552307417,325.08
2025-04-11,32792.19,32375,32820,32260,32820,12284503,400451364630,322.32
2025-04-14,33095.53,33000,33230,32925,33030,5510556,182217671767,325.33
2025-04-15,33375.12,33075,33445,33075,33355,8739314,291413078458,328.14
2025-04-16,32918.37,33215,33275,32820,32835,7035487,231862179407,323.53
2025-04-17,33196.29,32925,33220,32855,33160,6814121,225583649877,326.3
2025-04-18,33402.01,33215,33385,33110,33385,5906332,196887618375,328.35
2025-04-21,33493.96,33390,33585,33295,33430,4921214,164564261158,329.31
2025-04-22,33428.47,33265,33490,33255,33320,5665232,189095343377,328.61
2025-04-23,33964.32,33875,33965,33705,33920,6686259,226667192411,333.94
2025-04-24,33935.73,33925,33970,33645,33860,6733860,228018252782,333.72
2025-04-25,34255.65,34230,34335,34060,34175,5791540,198179897271,336.87
2025-04-28,33845.84,34235,34355,34140,34200,2920421,100020654120,337.08
2025-04-29,34046.06,33870,34185,33755,34005,7061405,240278893081,339.06
2025-04-30,34025.21,33970,34135,33790,33935,6329504,214866234046,338.74
2025-05-02,34030.88,33910,34115,33690,33965,5644954,191800508341,338.79
2025-05-07,34280.61,34330,34400,34040,34255,6838613,234152257880,341.31
2025-05-08,34304.9,34310,34470,34255,34270,6263717,215007576510,341.47
2025-05-09,34324.13,34335,34415,34160,34265,6422377,220257774731,341.49
2025-05-12,34879.04,34500,34750,34430,34750,6345461,220154290866,347.08
2025-05-13,34890.69,34900,35045,34750,34830,8491033,296025636052,347.17
2025-05-14,35352.8,35145,35455,35065,35295,9598145,338928315710,351.79
2025-05-15,35090.15,35200,35375,34990,35035,6696380,235267588406,349.16
2025-05-16,35220.68,35165,35275,35070,35165,6437268,226502272169,350.45
2025-05-19,34825.64,34995,35030,34645,34770,7732398,269069435845,346.57
2025-05-20,34874.87,35040,35125,34800,34840,6059352,211507618625,347.02
2025-05-21,35111.92,35005,35252,34995,35060,6282240,220540055580,349.38
2025-05-22,34647.66,34865,34900,34525,34610,4417566,153224598359,344.8
2025-05-23,34698.32,34705,34785,34610,34640,5583567,193684947591,345.28
2025-05-26,35376.77,34725,35225,34700,35190,5660635,198811708672,352.11
2025-05-27,35304.12,35095,35330,35060,35300,6195383,218438605425,351.28
2025-05-28,35815.5,35415,36110,35360,35780,11074773,396671298491,356.36
2025-05-29,36510.53,36185,36515,36040,36490,13905925,506270077540,363.08
2025-05-30,36167.51,36355,36460,36080,36140,7705176,279117490338,359.62
2025-06-02,36170.42,36040,36480,35950,36125,7397312,267581333664,359.69
2025-06-04,37194.96,36615,37170,36610,37140,10197246,377867631620,369.9
2025-06-05,37859.04,37430,38180,37400,37790,12933073,489197226067,376.54
2025-06-09,38510.99,38380,38695,38290,38445,12580883,484120578144,382.99
2025-06-10,38690.27,38705,38890,38335,38670,9797525,378912050457,384.79
2025-06-11,39190.77,38865,39190,38795,39125,6636335,258930734323,389.79
2025-06-12,39270.71,39150,39470,39120,39195,10534356,413662948792,390.62
2025-06-13,38937.94,39345,39385,38660,38865,8973193,349019416074,387.3
2025-06-16,39624.68,39000,39615,38745,39575,10145212,398400198723,394.16
2025-06-17,39727.91,39720,40415,39420,39680,13232197,527076117915,395.18
2025-06-18,40100.45,39405,40175,39380,40015,12608824,503373566326,398.86
2025-06-19,40140.88,40275,40395,39755,40080,11440487,457880303947,399.29
2025-06-20,40746.74,40245,40665,40040,40640,11672070,472882636083,405.32
2025-06-23,40647.21,40260,40660,39885,40600,12359663,498913289394,404.32
2025-06-24,41994.83,41225,41970,41225,41940,13522365,564770989322,417.76
2025-06-25,42171.28,42225,42380,41705,42070,14993820,630450670551,419.51
2025-06-26,41783.22,42070,42175,41150,41690,13922735,579513889263,415.66
2025-06-27,41542.65,41695,41950,41295,41435,10455566,434810152474,412.72
2025-06-30,41732.09,41690,41945,41540,41700,9792586,408853584878,414.6
2025-07-01,41898.65,41890,42555,41820,41820,10688575,450464585626,416.26
2025-07-02,41714.05,41725,41890,41145,41660,12092466,501922021159,414.43
2025-07-03,42366.06,41950,42310,41805,42305,12124433,511601391166,420.94
2025-07-04,41548.97,42475,42490,41485,41490,13216547,551763561410,412.74
2025-07-07,41577.28,41280,41715,41105,41555,11472294,476424642305,413.02
2025-07-08,42397.88,41685,42390,41650,42325,12388990,523027079554,421.22
2025-07-09,42477.8,42340,42540,42135,42450,10021593,424685392748,422.02
2025-07-10,43119.42,42570,43035,42385,43000,12995128,557054189575,428.42
2025-07-11,43083.34,43085,43645,42955,43025,13469702,581509260334,428.07
2025-07-14,43528.09,42985,43495,42930,43425,9855981,427305129613,432.49
2025-07-15,43758.15,43310,43715,43145,43710,12530728,545320614687,434.78
2025-07-16,43393.21,43615,43620,43150,43300,10089303,437418086682,431.16
2025-07-17,43438.72,43445,43485,42810,43385,10528819,454902210304,431.64
2025-07-18,43386.83,43470,43630,43105,43340,9757191,422907730822,431.1
2025-07-21,43732.41,43315,43760,43310,43690,8552783,373444411130,434.56
2025-07-22,43078.54,43660,43820,42890,43090,12362878,534050922371,428.05
2025-07-23,43278.87,43390,43485,42700,43245,10985826,474314909001,430.04
2025-07-24,43276.0,43500,43985,43165,43200,13290719,577383522507,430.03
2025-07-25,43353.87,43105,43490,43080,43310,9565750,414540018364,430.78
2025-07-28,43609.14,43710,43830,43085,43535,7342844,318527904626,433.37
2025-07-29,43687.15,43355,43895,42965,43830,6718539,292548040977,435.84
2025-07-30,44087.05,43645,44305,43620,44030,9812193,432137903276,439.81
2025-07-31,43970.83,44375,44530,43735,43925,13790813,606608248636,438.6
2025-08-01,42189.52,43290,43385,42100,42140,17550634,746319469411,420.72
2025-08-04,42601.94,42130,42750,41940,42625,11482492,488091032982,424.79
2025-08-05,43243.75,43105,43465,42885,43205,11202264,484031285288,431.25
2025-08-06,43193.2,42905,43200,42820,43180,7972658,343483772537,430.68
2025-08-07,43659.62,43495,43555,43145,43550,9515224,413866394243,435.35
2025-08-08,43494.38,43590,43720,43310,43445,11031423,479948790498,433.47
2025-08-11,43476.73,43505,43605,43315,43455,7679003,333914897727,433.29
2025-08-12,43309.6,43500,44020,43275,43315,9060486,394819953567,431.63
2025-08-13,43836.66,43735,43800,43320,43760,10331613,451523001477,436.92
2025-08-14,43806.34,43870,43995,43555,43720,8615857,376855246177,436.57
2025-08-18,43065.18,43495,43495,43060,43060,7647067,329976769879,429.19
2025-08-19,42762.28,43175,43230,42640,42755,8157192,349323600363,426.18
2025-08-20,42511.54,42370,42530,41835,42500,12481037,526688449099,423.66
2025-08-21,42594.39,42600,42950,42530,42605,6174316,263872425741,424.41
2025-08-22,43000.38,42880,43175,42820,42960,9010296,387346451750,428.5
2025-08-25,43536.64,43335,43485,43135,43485,7659332,332525507027,433.89
2025-08-26,43096.79,43350,43400,42985,43075,9098615,392281225392,429.41
2025-08-27,43185.09,43120,43165,42820,43145,8221425,354463927464,430.31
2025-08-28,43361.45,42930,43560,42780,43365,7090464,307295930056,431.81
2025-08-29,43190.04,43495,43585,43160,43200,10134296,437976461212,430.12
2025-09-01,42508.27,42810,42985,42370,42475,6651031,283284235879,423.33
2025-09-02,42991.17,42575,42987,42575,42925,8514530,365242409010,428.15
2025-09-03,43212.09,42935,43210,42865,43140,7579492,326977902767,430.37
2025-09-04,43407.16,43120,43475,43115,43300,7637405,330836841929,432.32
2025-09-05,43467.48,43435,43610,43310,43475,8861335,385167831556,432.86
2025-09-08,43665.87,43575,43670,43440,43645,7216048,314546250830,434.85
2025-09-09,44307.53,43770,44290,43650,44240,11791442,520070288670,441.28
2025-09-10,45185.7,44400,45245,44400,45170,14970760,674225824310,450.05
2025-09-11,45582.87,45440,45615,45095,45465,10367431,470789633641,454.0
2025-09-12,46459.96,45985,46450,45870,46385,11640436,539018459800,462.74
2025-09-15,46651.13,46725,46915,46415,46660,11063351,516437202434,464.65
2025-09-16,47471.07,46755,47495,46705,47420,9849943,465858519947,472.85
2025-09-17,46883.96,47140,47140,46710,46840,11708392,549075231776,466.99
2025-09-18,47718.77,47170,47695,46965,47660,11716736,556361390086,475.34
2025-09-19,47530.0,47740,47865,47360,47485,10653737,506259586774,473.44
2025-09-22,48017.24,47765,48220,47745,47950,12238682,587413435959,478.29
2025-09-23,48343.89,48310,48465,48000,48335,10932893,527754822229,481.54
2025-09-24,48223.56,48385,48525,47745,48185,12615782,606991781291,480.39
2025-09-25,48248.61,47910,48315,47845,48200,11171542,538271149680,480.63
2025-09-26,46987.97,47700,47725,46680,47045,14027415,659966060823,468.03
2025-09-29,47762.91,47360,47857,47360,47765,8495289,405414686127,475.22
2025-09-30,47639.83,47745,47900,47550,47635,6890501,328655474772,474.03
2025-10-01,48176.13,47845,48210,47845,48135,6035418,290046363244,479.37
2025-10-02,49579.47,49305,50070,49130,49570,19649694,977288053182,493.41
2025-10-10,50941.86,50500,51060,50175,50830,15955272,809539660474,506.97
2025-10-13,50431.38,49780,50365,49395,50365,12559935,629005194756,501.87
2025-10-14,49929.02,50615,51345,49465,49855,18269212,919623895029,496.89
2025-10-15,51298.76,50100,51280,50055,51240,14711160,749226452628,510.55
2025-10-16,52687.81,51320,52585,51320,52585,17545461,918376243568,524.45
2025-10-17,52795.34,52360,53450,52250,52735,15731156,830726360303,525.48
2025-10-20,53778.19,53190,53720,52365,53700,13813038,736721701812,535.28
2025-10-21,53779.68,54185,54950,53665,53815,16921630,917263415109,535.28
2025-10-22,54507.79,53645,54430,53135,54425,15606950,843717730368,542.59
2025-10-23,53884.76,53620,54750,53450,53850,13504911,729896922080,536.37
2025-10-24,55250.89,54555,55365,54395,55255,15936025,876662953828,550.01
2025-10-27,56821.82,56155,56790,56085,56775,18654857,1056065100189,565.69
2025-10-28,56204.43,56340,56380,55640,56210,13162981,737180711354,559.51
2025-10-29,57268.7,56900,57415,56150,57385,14601944,831884675220,571.51
2025-10-30,57635.35,57830,58365,57247,57445,23644899,1366272704953,575.21
2025-10-31,58064.34,57600,58180,57155,58145,18545471,1074566883173,579.46
2025-11-03,60025.65,58285,59930,58120,59930,19716764,1173811163085,599.03
2025-11-04,58321.52,59920,60010,58245,58280,23332296,1373425043100,581.94
2025-11-05,56664.78,57175,57280,54470,56665,33965758,1901066757360,565.4
2025-11-06,56965.0,58030,58222,56255,56975,17605598,1007027919750,568.38
2025-11-07,55925.13,55945,57135,54975,55945,22145417,1238030472446,557.98
2025-11-10,57663.31,56510,58000,56355,57655,13611878,781955309160,575.31
2025-11-11,58283.28,58450,59530,57660,58195,18535780,1085672931482,581.41
2025-11-12,58816.44,58145,58950,57850,58800,12427003,728605226867,586.73
2025-11-13,59019.81,58390,59360,58355,59070,12559276,740682321415,588.65
2025-11-14,56493.15,57315,57700,56510,56510,17102399,975416954354,563.43
2025-11-17,57814.98,57400,57795,57075,57715,11984469,690220225351,576.65
2025-11-18,55789.33,56980,57490,55730,55800,15573977,875123327993,556.45
2025-11-19,55413.79,55925,55957,54330,55410,18569595,1028144696086,552.66
2025-11-20,56569.66,57030,57490,56500,56600,16962616,966872195735,564.2
2025-11-21,54180.37,54185,54645,53925,54225,20274935,1099608281548,540.36
2025-11-24,54265.04,55200,55365,54125,54210,15174652,828864560271,540.81
2025-11-25,54654.28,55745,55920,54235,54605,13967143,767441433738,544.62
2025-11-26,56132.98,55080,56080,54720,56080,14646050,815623302174,559.37
2025-11-27,56552.85,56590,57150,56215,56475,12038706,681780144401,563.36
2025-11-28,55623.18,56740,56740,55555,55650,11190217,624986409800,554.0
2025-12-01,55610.2,56210,56425,55075,55575,9238373,513963165427,553.96
2025-12-02,56787.23,55925,56805,55830,56675,10143207,573638043545,565.72
2025-12-03,57299.66,56895,57610,56595,57295,14608637,837085973296,570.79
2025-12-04,57195.34,57005,57150,56440,57150,11107435,632057120564,569.75
2025-12-05,58300.58,57015,58240,56765,58240,14185189,819154337089,580.81
2025-12-08,59140.65,58455,59025,57915,59020,12087291,708801136977,589.17
2025-12-09,58799.57,58770,59050,58465,58705,7769893,456414433367,585.76
2025-12-10,58776.11,58850,59310,58535,58680,7974892,469363587734,585.52
2025-12-11,58221.86,59030,59310,58180,58200,8650999,507024660317,580.16
2025-12-12,59013.5,58490,59085,58245,58995,9123588,536677584040,587.93
2025-12-15,57668.15,57565,58125,57345,57655,11192491,646136672921,574.49
2025-12-16,56365.41,57575,57770,56360,56400,12221028,692978507301,561.52
2025-12-17,57480.05,56630,57510,56330,57490,10160817,579263032729,572.62
2025-12-18,56782.46,56575,57240,56360,56820,14319125,813166902848,565.65
2025-12-19,57053.95,57655,57725,56840,57120,9591822,548576778611,568.4
2025-12-22,58492.62,58340,58480,58090,58425,10268728,598999312216,582.73
2025-12-23,58685.12,58715,59085,58540,58595,10148621,596255969824,584.64
2025-12-24,58646.61,58920,58980,58595,58610,9325111,548063580849,584.21
2025-12-26,59230.83,58850,59415,58815,59110,8018196,474424648552,590.08
2025-12-29,60938.7,59640,60750,59630,60720,12193588,735937732508,605.69
2025-12-30,60968.35,60455,61135,60330,60895,10982224,669062618781,605.98
2026-01-02,62795.12,60915,62760,60915,62660,10756098,666069744401,624.17
2026-01-05,65259.32,63850,65120,63850,65040,14492680,937962981323,648.74
2026-01-06,66331.88,64845,66225,64075,66210,17793210,1164552486448,659.45
2026-01-07,66835.82,67020,67825,65755,66720,17669667,1180942476560,664.48
2026-01-08,66801.07,66270,68010,66235,66620,12739585,855792641328,664.18
2026-01-09,67212.51,66335,67395,65810,67180,13826159,924891168069,668.25
2026-01-12,67681.39,68035,68195,66810,67610,13454910,910456682646,672.86
2026-01-13,68470.45,68150,68525,67685,68465,13474255,918845382656,680.71
2026-01-14,68967.37,68325,68905,68180,68840,11019346,756621177307,685.76
2026-01-15,70036.18,68600,70015,68535,70015,10321910,716479374263,696.39
2026-01-16,70864.53,70245,71100,70015,70755,16458718,1163868646795,704.64
2026-01-19,71800.46,70570,72065,70500,71780,12430232,888491258609,713.96
2026-01-20,71247.36,71630,72080,70400,71190,16270502,1159866317654,708.48
2026-01-21,71896.84,69900,71935,69840,71755,16073534,1147208293068,714.94
2026-01-22,72639.09,73135,73720,72275,72530,17632701,1287808829394,722.3
2026-01-23,73138.12,73005,73600,72110,73025,14908170,1089018054876,727.29
2026-01-26,72408.19,73140,73605,72240,72305,14355836,1042177100171,720.04
2026-01-27,74928.09,72070,74830,71420,74775,13660438,1009418766588,745.13
2026-01-28,76209.82,75650,76500,75330,76175,13993663,1062699813635,758.72
2026-01-29,76905.86,77195,77585,74585,77035,21702202,1660577947714,765.59
2026-01-30,77214.34,76485,78740,76460,77305,16021987,1244151353009,768.41
2026-02-02,72899.95,75680,76705,72590,72700,27331588,2028585739989,725.46
2026-02-03,78326.4,75450,78290,75280,78290,15709267,1209855597417,779.54
2026-02-04,79417.57,77635,79550,77265,79385,19180981,1511593806246,790.38
2026-02-05,76066.83,77150,78170,75625,76010,23642888,1813286089096,756.95
2026-02-06,75178.96,73650,75655,72105,75195,23275183,1727992227068,748.1
2026-02-09,78469.04,78365,78940,78000,78340,17295874,1357759653014,780.94
2026-02-10,78455.46,79300,79535,78355,78435,14716930,1159572263879,780.76
2026-02-11,79252.57,78225,79585,77625,79115,12643109,997756787796,788.75
2026-02-12,82017.02,80265,81985,79930,81975,19692365,1603349417921,816.28
2026-02-13,81851.45,81785,83120,81350,81860,18091482,1486833143906,814.59
2026-02-19,84431.9,83910,84530,83412,84390,19298748,1624989972558,840.24
2026-02-20,86371.82,84575,86430,84415,86300,16572303,1420859445000,859.59
2026-02-23,86968.39,88025,88475,86160,86940,20224734,1762703285216,865.49
2026-02-24,89117.82,87025,89150,85905,89085,19422609,1712629692273,886.88
2026-02-25,90825.53,89860,91850,89275,90890,26181980,2374582025352,903.83
2026-02-26,95048.86,91555,95095,91325,95025,24723198,2312333944452,944.02
2026-02-27,93969.31,92990,95720,92480,94120,32570375,3063336476600,933.34
2026-03-03,86546.31,92035,92790,86705,86705,39338166,3526239799688,859.4
2026-03-04,76238.72,83280,85100,75735,75900,70124750,5560449110837,756.79
2026-03-05,83714.44,84015,86700,82175,83570,43909100,3704743089404,831.22
2026-03-06,83476.79,81755,83800,80250,83560,25625903,2118237796972,828.83
2026-03-09,78105.5,77625,78955,75595,78230,32610066,2516870366670,775.31
2026-03-10,82886.3,82700,83990,81025,82900,22322816,1845731747109,823.02
2026-03-11,84001.38,84950,86085,83045,83825,20831097,1769327879153,834.05
2026-03-12,83330.44,83065,84092,82380,83200,12702617,1055786221002,827.51
2026-03-13,81873.83,80090,82515,79925,81540,18409995,1501007081878,812.93
2026-03-16,83277.23,81960,83155,81235,82985,17076998,1408633692924,826.83
2026-03-17,84683.47,85700,85925,84520,84635,17037815,1453343322423,840.89
2026-03-18,89468.35,86640,89580,86610,89370,20662546,1825333778834,888.57
2026-03-19,86850.98,86275,88395,86230,86750,19623205,1706343480873,862.37
2026-03-20,86861.53,87330,87750,86505,86660,14345898,1249080969346,862.5
2026-03-23,81077.89,83165,83360,80655,81025,31562963,2577433599436,804.86
2026-03-24,83415.57,84735,84820,80890,83505,25572404,2122075361274,827.64
2026-03-25,84520.45,85300,86455,84300,84510,16581770,1413954689303,838.7
2026-03-26,81558.37,83600,83765,81220,81600,17119972,1407280001943,808.89
2026-03-27,81194.79,78885,81545,77740,81225,16138206,1283698675600,805.19
2026-03-30,78828.01,77325,79150,76705,78680,17986759,1408241157570,780.32
2026-03-31,75252.56,76285,78075,75110,75430,23751281,1810749176999,744.57
2026-04-01,82198.57,79935,82810,78885,82170,22033489,1786391784886,813.84
2026-04-02,78272.78,83215,83755,77020,78190,34620279,2754705184651,774.63
2026-04-03,80647.71,80210,81200,79605,80575,14703488,1184866376189,798.32
2026-04-06,82002.51,81410,82855,81207,81750,13066649,1070304761980,811.84
2026-04-07,82929.31,83555,84385,81685,82770,19650427,1629374150130,821.1
2026-04-08,89121.61,87850,90070,87400,89000,29329013,2598944245126,882.81
2026-04-09,87412.22,88310,88735,87070,87250,20553049,1801302309571,865.75
2026-04-10,88715.15,88795,89805,88520,88655,12112242,1078860254537,878.78
2026-04-13,87912.03,86465,88090,86410,87880,13658534,1196192645100,870.78
2026-04-14,90559.87,90245,91600,89955,90430,17031936,1547278107823,897.0
2026-04-15,92541.94,93405,94180,92205,92665,22556415,2104599222889,916.6
2026-04-16,94681.31,93460,94755,93035,94710,16849470,1587073209024,937.87
2026-04-17,94028.48,94555,94685,93630,94050,13116521,1234915849692,931.41
2026-04-20,94468.65,94485,95435,93755,94500,14275549,1352694117287,935.75
2026-04-21,97137.73,95680,97010,95625,96920,18194786,1758714070562,962.26
2026-04-22,97371.55,96985,97400,95840,97300,18496018,1791766442803,964.52
2026-04-23,98485.04,98435,99855,95675,98355,23967308,2353889813571,975.62
2026-04-24,98106.11,98695,99030,96910,98000,16267003,1593207967421,971.87
