날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2025-03-06,10992.72,11540,11540,10815,10930,10373,118156870,2827.7
2025-03-07,11155.94,10930,11205,10740,11170,17509,193424634,2869.95
2025-03-10,11278.08,11220,11380,11060,11300,25465,285223784,2901.51
2025-03-11,10935.42,10960,11060,10740,10830,11035,120491860,2813.41
2025-03-12,10664.64,11030,11035,10595,10595,53016,566241515,2743.99
2025-03-13,10661.5,10650,10840,10565,10600,30422,326113770,2743.27
2025-03-14,10641.95,10720,10720,10570,10670,4201,44782295,2737.71
2025-03-17,10727.24,10720,10815,10690,10750,13129,141090645,2759.76
2025-03-18,10879.68,10955,11030,10800,10860,12573,136847515,2798.99
2025-03-19,10993.63,10930,11045,10840,10920,13824,151584200,2828.6
2025-03-20,10854.11,11010,11010,10730,10880,2508,27072234,2792.62
2025-03-21,10218.83,10535,10535,10100,10250,48620,498302535,2628.39
2025-03-24,10272.46,10195,10370,10195,10260,1123,11561105,2642.17
2025-03-25,10201.78,10520,10520,10170,10220,19458,200590075,2625.5
2025-03-26,10382.72,10220,10390,10150,10390,16616,171620968,2671.09
2025-03-27,9941.79,10260,10260,9900,9960,8605,86569145,2557.25
2025-03-28,9855.98,9965,10055,9710,9780,14222,138620881,2535.66
2025-03-31,9503.4,9640,9640,9450,9515,26740,254034120,2444.07
2025-04-01,9849.75,9710,9885,9635,9865,56041,549824430,2533.59
2025-04-02,9769.6,9930,9930,9705,9780,2650,26019514,2513.05
2025-04-03,9731.19,9450,9730,9420,9700,973,9339185,2503.35
2025-04-04,9956.8,9655,10000,9655,9970,5910,58305000,2561.31
2025-04-07,9249.64,9590,9590,9245,9265,6651,62414547,2378.84
2025-04-08,9281.17,9530,9545,9260,9300,1303,12247815,2386.89
2025-04-09,9017.7,9265,9265,8945,9035,782,7121785,2318.68
2025-04-10,9777.08,9670,9795,9390,9795,3349,32146124,2515.19
2025-04-11,9752.62,9605,9750,9580,9750,1821,17641180,2508.73
2025-04-14,9867.1,9800,9905,9750,9890,3411,33555620,2538.0
2025-04-15,9996.89,9975,10085,9915,10020,11768,117586715,2570.78
2025-04-16,9776.55,10010,10010,9755,9790,3615,35836220,2514.56
2025-04-17,10366.36,9990,10390,9855,10390,38019,386290495,2666.11
2025-04-18,10322.54,10465,10465,10195,10350,42399,436977705,2655.71
2025-04-21,10404.24,10425,10575,10310,10425,36903,384768610,2676.58
2025-04-22,10336.33,10435,10490,10320,10355,32503,337248060,2659.27
2025-04-23,10565.03,10755,10755,10535,10585,25723,273371147,2717.05
2025-04-24,10974.7,10635,10995,10545,10985,49679,535500526,2823.12
2025-04-25,11560.49,11155,11685,11155,11520,77095,886340744,2974.65
2025-04-28,11461.66,11750,11750,11500,11520,31438,364910789,2975.65
2025-04-29,11704.27,11415,11755,11300,11685,46930,543640078,3038.73
2025-04-30,11491.05,11710,11710,11365,11525,25916,296601840,2984.11
2025-05-02,11666.03,11505,11705,11400,11690,35069,404424700,3030.36
2025-05-07,11789.22,11750,11800,11645,11795,12820,150361505,3061.75
2025-05-08,12159.66,11895,12180,11795,12160,48355,581027600,3158.62
2025-05-09,12277.46,12215,12350,12200,12265,27432,336694895,3189.89
2025-05-12,12356.47,12565,12740,12280,12380,47823,597209232,3209.9
2025-05-13,12546.45,12310,12575,12250,12575,52085,647170200,3260.3
2025-05-14,13355.75,12955,13475,12955,13385,94959,1255760116,3470.89
2025-05-15,13332.03,13405,13405,13170,13365,62637,831719194,3465.28
2025-05-16,13614.92,13390,13765,13300,13565,65037,878608321,3539.65
2025-05-19,13546.75,13920,13985,13410,13575,91278,1244861112,3521.41
2025-05-20,13332.58,12960,13430,12960,13300,108016,1433143080,3465.94
2025-05-21,13575.74,13395,13575,13270,13575,52984,712329824,3529.55
2025-05-22,12869.75,13405,13560,12535,12825,47998,630026774,3347.68
2025-05-23,12544.4,12630,12700,12420,12490,92742,1158617185,3262.67
2025-05-26,12563.5,12490,12625,12430,12545,55470,692807106,3267.8
2025-05-27,12909.93,12595,12980,12480,12920,35270,449285043,3358.13
2025-05-28,13129.78,13000,13390,12880,13095,66474,874830357,3415.82
2025-05-29,13704.21,13395,13730,13390,13730,53460,727559057,3565.35
2025-05-30,13913.65,14030,14030,13545,13940,82359,1137467555,3620.19
2025-06-02,14051.72,13835,14125,13600,14085,69122,962469258,3656.04
2025-06-04,15178.11,14700,15460,14570,15200,224707,3357943437,3950.01
2025-06-05,15015.41,15095,15120,14850,15045,141343,2118334222,3907.56
2025-06-09,15062.02,15270,15355,14915,15030,122773,1854663732,3919.86
2025-06-10,15356.44,15135,15540,14940,15330,108536,1659765004,3997.06
2025-06-11,16075.51,15800,16050,15530,16050,191359,3027665210,4184.23
2025-06-12,15926.89,16050,16075,15770,15980,101565,1620305717,4145.79
2025-06-13,15423.37,16115,16115,15270,15390,125213,1947137366,4015.23
2025-06-16,16424.99,15480,16420,15480,16420,129634,2065099633,4277.97
2025-06-17,15989.01,16350,16350,15705,15940,128857,2070734034,4164.08
2025-06-18,15728.81,15795,15870,15650,15720,89215,1404009333,4095.76
2025-06-19,15737.43,15855,15855,15550,15745,60402,947008875,4098.49
2025-06-20,15853.98,15760,15875,15565,15795,38229,602177032,4127.98
2025-06-23,15638.43,15450,15685,15450,15635,48047,747989095,4072.55
2025-06-24,16354.14,16000,16600,16000,16290,77871,1275035195,4259.32
2025-06-25,16189.29,16535,16535,16085,16155,51461,837493122,4216.81
2025-06-26,15872.66,16220,16220,15600,15830,34821,550098233,4133.23
2025-06-27,15945.61,15915,16542,15840,15980,56937,920613194,4152.39
2025-06-30,16160.12,16015,16310,15980,16125,30236,487574320,4208.21
2025-07-01,16830.95,16620,17155,16475,16840,111824,1886879858,4383.26
2025-07-02,16375.22,16725,16755,16090,16330,67359,1098942091,4264.18
2025-07-03,16321.58,16370,16465,16125,16290,65130,1062136062,4250.58
2025-07-04,15719.2,16430,16430,15655,15655,39338,624821311,4092.7
2025-07-07,15596.46,15455,15710,15455,15585,22171,345488337,4061.4
2025-07-08,15878.85,15580,15915,15575,15915,23996,376724903,4135.2
2025-07-09,15828.36,15970,15970,15655,15795,22908,361314229,4121.76
2025-07-10,16146.52,15900,16095,15900,16045,22092,353654993,4206.17
2025-07-11,16207.0,16335,16470,16140,16175,68159,1112181956,4221.29
2025-07-14,16118.48,16140,16205,15985,16100,32446,521560913,4197.52
2025-07-15,16536.43,16205,16520,16200,16485,61624,1010232970,4306.91
2025-07-16,16395.38,16500,16585,16250,16390,30448,500342395,4270.66
2025-07-17,16369.18,16565,16565,16110,16300,29910,486557042,4263.63
2025-07-18,16637.05,16625,16710,16465,16565,33611,556242487,4333.41
2025-07-21,16963.06,16405,16990,16405,16990,48999,825375850,4418.74
2025-07-22,16683.0,16950,17000,16500,16715,30916,520170902,4345.73
2025-07-23,16904.13,17075,17145,16640,16940,25639,433670685,4402.85
2025-07-24,17373.21,17060,17435,17000,17400,52634,911723232,4525.36
2025-07-25,17520.77,17370,17555,17125,17555,39014,679768520,4563.61
2025-07-28,17551.62,17640,17735,17455,17570,81384,1431178173,4572.07
2025-07-29,17858.19,17495,17890,17180,17890,384605,6844429028,4652.14
2025-07-30,17480.98,17820,17950,17450,17465,215083,3795534056,4554.38
2025-07-31,17543.75,17545,17825,17375,17540,125173,2204900573,4569.95
2025-08-01,16705.44,17380,17505,16620,16710,517155,8726913154,4351.64
2025-08-04,16920.75,16585,16960,16535,16935,88475,1488421587,4407.84
2025-08-05,17607.69,17105,17640,17105,17640,378046,6609265474,4587.27
2025-08-06,17676.9,17445,17700,17395,17700,42759,749454741,4605.38
2025-08-07,17563.25,17625,17630,17465,17525,39213,687858402,4575.73
2025-08-08,17350.17,17600,17600,17240,17385,27686,480278720,4520.36
2025-08-11,17332.44,17435,17490,17285,17345,265779,4600348624,4515.91
2025-08-12,17112.24,17305,17515,17075,17100,136511,2364987919,4458.3
2025-08-13,17220.29,17265,17350,16935,17180,230786,3954147394,4486.74
2025-08-14,17365.05,17290,17385,17165,17225,40693,702444509,4524.58
2025-08-18,16926.84,17275,17275,16880,16965,39819,676765447,4410.2
2025-08-19,16750.84,16985,17140,16675,16695,27875,469450959,4364.58
2025-08-20,16211.63,16295,16475,16005,16220,46593,752382982,4223.72
2025-08-21,16220.87,16240,16390,16115,16260,226019,3685418717,4226.25
2025-08-22,16421.05,16360,16480,16360,16455,521913,8567552832,4278.72
2025-08-25,16782.43,16745,16775,16535,16735,87574,1461520891,4373.1
2025-08-26,16590.81,16735,16765,16535,16540,89034,1476066687,4323.12
2025-08-27,16581.06,16720,16720,16520,16545,327994,5432140240,4320.56
2025-08-28,16431.25,16450,16560,16400,16420,7578,124722810,4281.62
2025-08-29,16231.19,16465,16585,16180,16180,31205,509211375,4229.67
2025-09-01,15968.05,16145,16230,15900,15950,18968,304189417,4161.04
2025-09-02,16067.0,16060,16120,15975,16045,15606,250294500,4186.86
2025-09-03,16272.53,16260,16380,16135,16235,16638,270150758,4240.53
2025-09-04,16306.96,16385,16440,16220,16235,12088,197117210,4249.73
2025-09-05,16497.79,16385,16515,16305,16485,228583,3762631224,4299.5
2025-09-08,16556.17,16465,16550,16395,16525,21271,350833885,4314.83
2025-09-09,16665.81,16660,16695,16450,16695,291966,4853696070,4343.43
2025-09-10,17011.88,16765,17040,16740,16990,35206,596592955,4433.82
2025-09-11,17209.56,17215,17215,17005,17145,3193697,54448350643,4485.5
2025-09-12,17381.52,17395,17395,17220,17365,55370,957691003,4530.45
2025-09-15,17689.59,17365,17810,17365,17655,88532,1562878677,4611.19
2025-09-16,17651.3,17820,17835,17540,17640,121022,2131226324,4601.24
2025-09-17,17570.18,17680,17725,17520,17535,67251,1185563209,4580.28
2025-09-18,17689.87,17710,17710,17500,17615,32226,567436282,4611.36
2025-09-19,17356.43,17580,17580,17335,17375,26897,468315389,4524.59
2025-09-22,17356.09,17375,17495,17275,17350,25064,435888575,4524.51
2025-09-23,17420.77,17555,17730,17345,17450,36637,640980672,4541.24
2025-09-24,17070.12,17570,17570,17040,17080,41147,707658082,4450.07
2025-09-25,17048.15,17090,17195,16995,16995,22901,391422336,4444.53
2025-09-26,16507.15,16975,16975,16430,16490,30216,501802281,4303.36
2025-09-29,16558.5,16600,16645,16495,16575,19115,316456942,4316.63
2025-09-30,16711.41,16620,16760,16575,16715,18631,311009537,4356.64
2025-10-01,16743.59,16765,16885,16700,16760,22190,372053544,4365.11
2025-10-02,17271.03,16875,17170,16875,17170,30865,525958280,4503.16
2025-10-10,17228.31,17290,17290,16925,17250,31698,543635620,4492.22
2025-10-13,17204.25,16950,17230,16770,17130,27663,472675373,4486.2
2025-10-14,17276.61,17300,17615,17090,17235,60992,1061546874,4505.15
2025-10-15,17849.12,17405,17830,17280,17820,50136,886873222,4654.78
2025-10-16,18523.8,17905,18480,17885,18460,80143,1458224000,4830.72
2025-10-17,18715.38,18420,19075,18340,18755,75883,1416959731,4880.58
2025-10-20,19266.65,18880,19290,18610,19270,73880,1406216071,5024.76
2025-10-21,19247.87,19410,19660,19135,19265,107713,2089733737,5019.72
2025-10-22,19823.68,19355,19850,19180,19850,95131,1856176559,5170.09
2025-10-23,20505.53,19895,20545,19745,20480,152070,3085223370,5347.96
2025-10-24,21579.36,20705,21760,20520,21555,153688,3242063709,5627.8
2025-10-27,22455.22,22315,22590,21960,22420,201652,4502694035,5857.19
2025-10-28,22746.35,22405,22790,21785,22790,160561,3593852593,5932.98
2025-10-29,23343.46,22860,23355,22690,23335,149709,3456320523,6088.59
2025-10-30,23195.32,23725,23950,23100,23160,224514,5298517848,6050.4
2025-10-31,22824.3,23160,23355,22735,22855,139445,3219112314,5953.6
2025-11-03,24480.1,23385,24790,23300,24525,225621,5472824217,6385.83
2025-11-04,24155.16,25105,25495,24040,24200,328552,8086759795,6301.08
2025-11-05,22795.12,23475,23600,21950,22795,282049,6408331743,5946.13
2025-11-06,22933.87,23700,23735,22655,22975,224754,5198517139,5982.43
2025-11-07,21877.78,22075,22655,21455,21840,158754,3487971908,5707.11
2025-11-10,22911.38,21920,22975,21920,22940,126246,2843669551,5977.29
2025-11-11,23147.15,23535,23790,22835,23175,153201,3593008727,6038.99
2025-11-12,23283.81,23455,23555,23010,23300,75454,1754472409,6074.9
2025-11-13,23615.5,23375,23970,22975,23970,62511,1464771690,6161.65
2025-11-14,22435.87,22785,22865,22400,22440,149798,3396666095,5853.62
2025-11-17,22668.5,22865,22940,22410,22655,74247,1682195438,5914.54
2025-11-18,21874.33,22325,22770,21830,21855,73670,1632402514,5707.13
2025-11-19,21762.19,21930,22015,21035,21670,75626,1631180679,5677.91
2025-11-20,22469.41,22740,22950,22395,22485,65583,1483569848,5862.59
2025-11-21,20811.9,21490,21500,20805,20815,90439,1903869106,5429.98
2025-11-24,20466.38,20960,21150,20415,20440,49952,1029978177,5339.75
2025-11-25,20720.5,21100,21110,20595,20650,69111,1438736831,5406.31
2025-11-26,21440.51,21135,21475,20825,21475,52358,1110032529,5594.44
2025-11-27,21744.5,21900,22015,21645,21735,220142,4801386446,5673.83
2025-11-28,21357.62,21945,21945,21210,21400,54207,1160234320,5572.98
2025-12-01,21026.27,21670,21670,20835,20990,65056,1370845403,5486.6
2025-12-02,21640.42,21025,21585,21025,21565,34933,748353783,5647.13
2025-12-03,21935.13,21755,21975,21425,21975,37439,814722995,5724.09
2025-12-04,21796.32,22030,22150,21535,21700,47230,1024813019,5687.95
2025-12-05,22467.81,22000,22415,21800,22415,66508,1473417449,5863.52
2025-12-08,22853.22,22485,22895,22315,22840,184746,4195833154,5964.33
2025-12-09,22548.32,22520,22660,22285,22520,30510,687498525,5884.79
2025-12-10,22538.09,22970,22970,22470,22505,29791,674295393,5882.2
2025-12-11,22404.9,22845,22925,22350,22460,41537,942555975,5847.45
2025-12-12,22827.78,22545,22850,22465,22850,41208,936970732,5957.25
2025-12-15,22367.22,22110,22610,22100,22400,27049,606453140,5841.64
2025-12-16,21826.38,22400,22585,21690,21735,34247,756572992,5700.8
2025-12-17,21937.69,22135,22165,21800,21995,18945,415873939,5729.83
2025-12-18,21183.39,21405,21405,21100,21200,27620,586243240,5532.76
2025-12-19,21777.32,21420,21780,21390,21710,30460,658650624,5688.2
2025-12-22,21991.28,22175,22175,21860,21970,33722,740472187,5744.21
2025-12-23,22109.68,22430,22530,22025,22055,49217,1095042196,5775.34
2025-12-24,21930.28,22105,22200,21875,21995,40151,883307550,5728.54
2025-12-26,21342.71,22025,22025,21280,21380,36968,795196338,5575.21
2025-12-29,21676.43,21180,21695,21005,21585,28889,620672287,5643.46
2025-12-30,21244.36,21565,21565,21185,21190,25949,553542781,5530.61
2026-01-02,21188.63,21190,21200,20830,21160,61804,1300938230,5516.17
2026-01-05,21834.51,21165,21810,21165,21795,45641,987175215,5685.12
2026-01-06,21713.14,21795,21795,21180,21605,80140,1721121546,5653.59
2026-01-07,21142.08,21750,21750,20960,21215,55010,1167634393,5504.36
2026-01-08,21084.0,21095,21120,20805,20890,321829,6738763862,5489.35
2026-01-09,20952.69,21070,21115,20725,20905,39905,832990770,5455.04
2026-01-12,21648.84,21155,21890,21155,21600,81409,1761910658,5637.28
2026-01-13,22505.22,21955,22500,21515,22500,76992,1698368998,5861.38
2026-01-14,22897.76,22490,23000,22310,22865,100398,2276204197,5964.1
2026-01-15,23154.68,22865,23120,22700,23055,72451,1658788696,6031.24
2026-01-16,22790.74,23240,23300,22570,22695,75029,1709772178,5936.53
2026-01-19,22989.14,22735,23035,22585,22970,52161,1190714174,5988.37
2026-01-20,23089.38,22845,23230,22420,23040,110353,2527099252,6014.59
2026-01-21,22538.34,22560,22625,22020,22480,60205,1346597852,5870.58
2026-01-22,23472.19,22835,23535,22695,23380,112843,2629400630,6114.82
2026-01-23,23829.96,23965,24240,23500,23790,160767,3845471435,6208.77
2026-01-26,23660.42,23890,24085,23385,23625,94318,2230718192,6164.42
2026-01-27,23856.49,23355,23975,23080,23870,83097,1963817457,6215.82
2026-01-28,24383.94,24340,24465,23860,24305,122954,2968983497,6353.89
2026-01-29,24267.49,24420,24530,23530,24240,142135,3388733201,6323.44
2026-01-30,23826.97,24210,24210,23440,23845,82720,1968487892,6208.48
2026-02-02,22504.14,23490,23745,22375,22405,101550,2340903362,5862.66
2026-02-03,24210.67,23060,24140,23060,24110,63716,1507257008,6308.89
2026-02-04,27611.83,24145,27715,24145,27580,713611,18918323685,7198.53
2026-02-05,26959.26,27900,27900,26075,26840,744477,19996231585,7027.53
2026-02-06,27806.97,26000,28680,25685,27800,1378697,37794966654,7249.73
2026-02-09,29862.71,28275,30245,28275,29900,1196072,35380678266,7787.59
2026-02-10,29384.02,29880,30285,28710,29415,678653,20015754078,7662.88
2026-02-11,30012.6,29285,30315,29175,29965,625852,18688269945,7826.56
2026-02-12,30311.73,30075,30395,29475,30165,468311,14039923470,7914.45
2026-02-13,29747.91,29725,30200,29430,29780,277544,8246343869,7767.8
2026-02-19,32711.23,30115,32835,30115,32760,755566,23962198690,8541.5
2026-02-20,31825.92,32515,32535,31650,31780,501476,16087424831,8310.35
2026-02-23,31496.18,32300,32385,31145,31580,399705,12691773309,8224.82
2026-02-24,32233.15,31845,32365,31615,32315,457407,14658506312,8416.88
2026-02-25,32443.06,32615,32940,31820,32300,332625,10797248016,8472.32
2026-02-26,32946.5,32495,32990,32220,32970,267956,8762856598,8593.3
2026-02-27,33770.84,33195,34505,32445,33760,529210,17674556268,8809.03
2026-03-03,31144.91,32990,33795,31155,31170,678813,22132323215,8123.17
2026-03-04,26244.2,29590,30225,25035,26210,521988,14598854905,6843.98
2026-03-05,29209.02,29045,30035,28625,29255,282797,8286118929,7618.51
2026-03-06,32018.24,30100,32345,29640,32235,821726,25654388738,8352.1
2026-03-09,30828.69,30905,31615,29580,30800,449938,13721636492,8041.06
2026-03-10,31335.69,32080,32135,30655,31405,320919,10082510007,8173.81
2026-03-11,31561.97,31915,32770,31055,31575,285625,9216269944,8232.9
2026-03-12,33671.78,31470,33995,31395,33995,844706,27855008022,8783.94
2026-03-13,32688.19,32890,33780,32500,32760,632013,20829289513,8527.57
2026-03-16,31652.19,32790,32980,31090,31700,355938,11325880468,8257.35
2026-03-17,33142.12,32225,34402,31955,33105,919538,30841399931,8646.27
2026-03-18,35443.03,33955,35635,33905,35520,763457,26680143228,9246.91
2026-03-19,36339.63,35405,36930,35240,36420,910630,32849406966,9481.05
2026-03-20,37180.16,38000,39680,37040,37310,1419972,54161741679,9700.75
2026-03-23,34748.7,36930,36935,34690,34730,582451,20775923652,9066.15
2026-03-24,34028.35,36250,36250,33090,34125,607347,20906179846,8878.34
2026-03-25,35156.51,34975,35450,34675,35095,374907,13147135393,9173.3
2026-03-26,33428.74,35205,36015,33020,33395,539941,18714852490,8721.92
2026-03-27,32664.79,32485,32900,31405,32750,339062,10862420791,8523.14
2026-03-30,33538.76,31405,33795,31400,33500,709169,23509434027,8751.2
2026-03-31,32630.56,33910,34390,32500,32600,693326,23185635963,8513.85
2026-04-01,33950.46,33975,34195,32035,34000,449251,15059821507,8858.91
2026-04-02,34047.58,34560,35480,33540,34095,506183,17478473316,8884.12
2026-04-03,37074.24,34740,37735,34485,37505,1247693,45823150684,9674.61
2026-04-06,36425.7,37295,37455,35860,36400,557459,20444538638,9505.57
2026-04-07,35220.57,36215,36680,34780,35185,444097,15844130099,9191.0
2026-04-08,36023.86,35900,36105,34855,36000,652291,23236879143,9400.85
2026-04-09,36108.27,36400,36710,35990,36080,284519,10323012751,9422.95
2026-04-10,36248.55,36550,36680,35830,36270,239050,8679793736,9460.01
2026-04-13,36628.21,37010,37890,36305,36480,317664,11697353287,9562.51
2026-04-14,37034.99,37695,37795,36300,37100,427042,15758279245,9669.29
2026-04-15,38668.7,38510,39180,37940,38695,467623,18032952545,10096.87
2026-04-16,41471.75,40240,41540,39285,41310,532042,21289021884,10829.38
2026-04-17,40497.77,40945,41000,40225,40575,344086,13986465127,10575.91
2026-04-20,40712.76,40735,41400,39890,40725,347661,14130858704,10631.67
2026-04-21,43099.96,41225,43205,40950,43090,569292,23992848281,11255.3
2026-04-22,44943.18,43355,45065,43220,45065,832799,36724592733,11736.94
2026-04-23,45693.86,46325,46325,43340,45605,664894,29839299358,11933.32
2026-04-24,49404.81,46275,49800,46240,49475,1251781,60709082429,12914.28
