날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2025-05-27,16953.74,16990,16990,16855,16940,2101,35491625,935.63
2025-05-28,17187.01,16970,17180,16970,17115,1787,30572650,923.13
2025-05-29,16956.34,17005,17005,16860,16965,6112,103633863,928.12
2025-05-30,17046.52,16970,17050,16895,16950,5068,85900070,929.76
2025-06-02,17074.44,17045,17050,16980,16980,10079,171158597,926.21
2025-06-04,17126.8,17000,17110,17000,17085,3023,51583284,923.77
2025-06-05,16971.59,17590,17590,16880,16925,1171,19829907,921.78
2025-06-09,17107.37,17105,17105,17000,17005,55684,947007029,930.55
2025-06-10,17097.79,17090,17095,17000,17075,3590,61204377,937.16
2025-06-11,17220.78,17120,17200,17115,17120,7055,120873526,935.02
2025-06-12,17181.49,17140,17155,17085,17110,1060,18131369,937.43
2025-06-13,17222.12,17125,17225,17125,17215,5502,94325195,926.84
2025-06-16,17035.68,17115,17115,16930,16950,3032,51483474,930.79
2025-06-17,17117.81,17110,17120,17010,17015,2301,39255545,923.19
2025-06-18,16978.27,17020,17020,16875,16905,2894,48879554,924.95
2025-06-19,17011.4,16910,17010,16815,16930,8785,148651280,924.95
2025-06-20,17007.74,16830,16945,16830,16925,5489,92824940,928.14
2025-06-23,17065.2,16900,17000,16900,16965,4686,79431465,936.65
2025-06-24,17221.21,17085,17195,16975,17160,6211,106133995,941.34
2025-06-25,17306.25,17125,17285,17125,17215,5307,91351090,930.44
2025-06-26,17105.43,17215,17215,17005,17045,2629,44791495,939.42
2025-06-27,17268.01,17265,17265,17175,17195,2767,47569720,941.22
2025-06-30,17302.26,17200,17260,17200,17240,4443,76475800,945.71
2025-07-01,17387.84,17250,17375,17250,17365,3727,64654908,963.5
2025-07-02,17714.19,17565,17710,17565,17710,6914,121859539,969.29
2025-07-03,17819.53,17720,17815,17715,17715,11518,204085210,972.88
2025-07-04,17882.94,17770,17815,17770,17785,10212,181605333,972.88
2025-07-07,17881.71,17880,17880,17780,17870,1445,25813267,963.9
2025-07-08,17720.0,17705,17710,17610,17625,6990,123156889,967.21
2025-07-09,17779.64,17675,17715,17675,17715,3535,62522695,967.88
2025-07-10,17791.21,18140,18140,17655,17720,6226,110275550,975.08
2025-07-11,17928.36,18145,18145,17745,17855,4314,76785855,968.51
2025-07-14,17806.04,17845,17845,17670,17735,3958,70197400,967.71
2025-07-15,17790.09,18095,18095,17680,17745,3882,68905530,952.21
2025-07-16,17503.32,17745,17745,17375,17490,3760,65505285,955.0
2025-07-17,17553.48,17490,17590,17490,17550,4411,77383451,959.63
2025-07-18,17634.57,18060,18060,17505,17530,14967,262397690,964.21
2025-07-21,17717.06,17940,17940,17595,17610,3768,66424550,964.45
2025-07-22,17720.19,17615,17690,17555,17595,4663,82064097,977.92
2025-07-23,17967.62,17820,17960,17660,17870,8877,158829070,984.4
2025-07-24,18085.08,18130,18130,17955,17955,3980,71543150,976.17
2025-07-25,17930.36,18120,18120,17800,17930,5666,101378648,981.26
2025-07-28,18026.97,17910,18010,17900,17975,3310,59452103,971.87
2025-07-29,17853.55,17975,17975,17725,17800,3717,66066795,973.28
2025-07-30,17878.11,17775,17875,17750,17845,8030,142898459,963.61
2025-07-31,17702.12,17840,17840,17570,17620,3389,59750630,959.57
2025-08-01,17628.56,17620,17620,17495,17515,4536,79588205,951.65
2025-08-04,17485.17,17545,17545,17455,17480,2188,38238355,962.0
2025-08-05,17676.25,17550,17675,17545,17555,3608,63351599,964.62
2025-08-06,17724.37,17560,18095,17560,17605,4179,73579040,960.75
2025-08-07,17651.96,17590,17605,17525,17525,3166,55629715,963.01
2025-08-08,17691.41,17600,17645,17575,17580,2630,46346641,966.33
2025-08-11,17756.55,18100,18100,17615,17625,4737,83507405,963.33
2025-08-12,17706.04,17625,18100,17565,17595,5190,91268655,974.83
2025-08-13,17916.12,18055,18055,17745,17780,13715,244629877,988.83
2025-08-14,18168.8,17935,18160,17690,17845,79810,1417936765,985.14
2025-08-18,18017.02,17880,17970,17725,17885,63227,1130048150,978.38
2025-08-19,17982.07,18160,18160,17845,17870,6555,117183979,986.23
2025-08-20,18130.65,17935,18125,17935,18000,10212,183753873,988.71
2025-08-21,18176.85,18015,18165,18015,18075,2616,47293505,986.92
2025-08-22,18141.87,18280,18280,18005,18025,2206,39944085,1008.16
2025-08-25,18530.94,18395,18450,17510,18425,10209,187688655,1001.08
2025-08-26,18404.93,18445,18445,18270,18270,2161,39559630,1000.6
2025-08-27,18396.17,18690,18690,18260,18260,4693,85807640,1005.73
2025-08-28,18489.35,18300,18660,18300,18375,3382,62195178,1001.07
2025-08-29,18400.72,18490,18490,18205,18270,7540,137726539,1005.11
2025-09-01,18474.75,18500,18500,18295,18400,7554,138689485,1005.11
2025-09-02,18473.45,18480,18480,18345,18440,2826,52120945,999.38
2025-09-03,18376.08,18970,18970,18245,18340,4236,77640235,997.82
2025-09-04,18346.21,18740,18740,18235,18335,4688,86014998,1004.5
2025-09-05,18467.71,18745,18745,18330,18390,6128,112834527,1003.3
2025-09-08,18449.65,18735,18735,18310,18450,9692,178364302,997.9
2025-09-09,18348.86,18745,18745,18210,18355,3963,72803752,998.89
2025-09-10,18366.82,18335,18750,18245,18295,3069,56299880,998.48
2025-09-11,18360.03,18745,18745,18255,18345,3157,57942725,1008.86
2025-09-12,18547.37,18415,18555,18395,18430,6423,118419053,1004.22
2025-09-15,18462.14,18430,18455,18210,18340,8333,152872834,998.05
2025-09-16,18364.0,18420,18420,18215,18260,3087,56320959,992.22
2025-09-17,18257.4,18200,18255,18115,18160,4250,77163350,997.07
2025-09-18,18346.87,18220,18345,18210,18245,5548,101227845,1000.61
2025-09-19,18410.83,18685,18685,18285,18380,6533,120007454,1000.05
2025-09-22,18399.22,18200,18360,18200,18270,7188,131330297,997.33
2025-09-23,18351.59,18265,18265,18215,18240,4901,89337475,1003.93
2025-09-24,18471.37,18305,18440,18305,18335,6391,117213695,1004.92
2025-09-25,18488.14,18340,18485,18340,18350,3670,67430655,996.97
2025-09-26,18338.13,18345,18345,18215,18285,2824,51623900,1007.02
2025-09-29,18521.3,18580,18580,18400,18500,2581,47687051,1007.61
2025-09-30,18530.91,18500,18985,18385,18410,3916,72119484,1011.88
2025-10-01,18614.22,18730,18730,18465,18480,5013,92635269,1013.47
2025-10-02,18633.64,18515,18625,18515,18595,3681,68368845,1011.07
2025-10-10,18408.34,18595,18650,17000,18275,9344,171663538,982.57
2025-10-13,18075.29,18275,18275,17622,18040,6783,121688248,992.13
2025-10-14,18249.89,18355,18355,18065,18115,6370,115558373,1004.11
2025-10-15,18468.88,18120,18410,18120,18330,7289,133643260,1005.73
2025-10-16,18497.44,18365,18470,18330,18365,5310,97564095,990.53
2025-10-17,18214.14,18350,18350,17965,18085,3452,62577500,997.24
2025-10-20,18336.17,18610,18610,18200,18215,3050,55580780,1005.05
2025-10-21,18478.54,18240,18465,18240,18340,7166,131464615,1005.48
2025-10-22,18485.07,18555,18555,18345,18355,3863,70922805,1004.52
2025-10-23,18466.13,18355,18450,18330,18345,2351,43162980,1005.88
2025-10-24,18488.69,18450,18450,18355,18365,2193,40317460,1013.35
2025-10-27,18625.31,18505,18550,18495,18525,5705,105594318,1013.46
2025-10-28,18625.91,18490,18625,18490,18510,3272,60573310,1005.23
2025-10-29,18473.18,18310,18475,18310,18360,4032,74056972,997.89
2025-10-30,18338.34,18385,18385,18205,18280,6979,127402552,991.59
2025-10-31,18220.43,18280,18280,18085,18215,6076,110211951,989.68
2025-11-03,18185.74,18695,18695,18055,18120,3231,58594365,985.18
2025-11-04,18105.41,18115,18115,17965,17965,4781,85941178,981.67
2025-11-05,18040.71,17940,17960,17905,17930,7415,132828980,986.93
2025-11-06,18136.59,18025,18110,18000,18000,5925,106686115,986.39
2025-11-07,18122.73,17980,18290,17970,18010,3889,70093315,995.93
2025-11-10,18306.77,18105,18235,18105,18165,3537,64294217,997.39
2025-11-11,18338.51,18170,18330,18170,18245,3591,65496645,1006.38
2025-11-12,18501.96,18340,18505,18340,18400,6093,112344489,1008.48
2025-11-13,18540.17,18505,18505,18410,18415,3445,63563110,1000.24
2025-11-14,18385.89,18410,18410,18250,18260,3871,70926147,997.24
2025-11-17,18337.95,18260,18325,18190,18315,8329,151884450,985.22
2025-11-18,18118.74,18505,18505,17985,18005,1530,27581606,989.25
2025-11-19,18196.96,18490,18490,18055,18070,1190,21535970,981.15
2025-11-20,18050.06,18065,18065,17915,17985,3256,58541855,972.98
2025-11-21,17897.95,17975,18995,17765,17845,26381,474536290,991.24
2025-11-24,18233.38,18375,18375,18095,18105,5039,91256237,994.52
2025-11-25,18292.38,18240,18240,18155,18155,3865,70319690,1005.76
2025-11-26,18498.13,18360,18480,18360,18370,3256,59818140,1013.18
2025-11-27,18633.41,18500,18635,18500,18505,5183,96379700,1013.18
2025-11-28,18629.38,18515,18625,18500,18550,1893,35096289,1017.49
2025-12-01,18707.53,18560,18710,18560,18605,9232,171947535,1008.76
2025-12-02,18555.85,18605,18605,18425,18535,3956,73332325,999.78
2025-12-03,18392.01,18535,18535,18255,18285,4759,87000210,1004.03
2025-12-04,18469.9,18350,18425,18340,18345,1725,31717149,1003.67
2025-12-05,18460.14,18345,18460,18330,18370,1970,36206000,1004.03
2025-12-08,18470.83,18365,18470,18325,18380,9339,171802320,997.7
2025-12-09,18353.14,18380,18380,18285,18330,2504,45910504,999.6
2025-12-10,18386.64,18330,18390,18330,18360,3996,73438230,1013.94
2025-12-11,18650.69,18550,18655,18485,18510,4490,83174082,1022.6
2025-12-12,18808.19,18650,18770,18650,18710,1113,20832327,1019.75
2025-12-15,18756.58,18895,18895,18665,18760,3788,71013471,1020.83
2025-12-16,18784.39,18760,18760,18560,18610,3623,67470440,1013.29
2025-12-17,18646.56,18605,18635,18540,18610,1997,37158160,1015.99
2025-12-18,18698.23,18610,18750,18610,18685,3412,63809331,1016.35
2025-12-19,18702.45,18685,18700,18585,18690,3100,57886585,1013.76
2025-12-22,18658.51,18690,18720,18690,18715,2431,45484057,1017.39
2025-12-23,18724.73,18260,18735,18260,18700,2388,44611251,1014.44
2025-12-24,18668.54,18700,18700,18560,18635,2737,50989856,1018.85
2025-12-26,18558.35,19190,19190,18625,18745,4133,77477261,1018.49
2025-12-29,18557.21,18745,18950,18460,18495,2328,43107845,1016.05
2025-12-30,18509.88,18495,18695,18405,18425,8422,155568335,1014.97
2026-01-02,18348.38,18970,18970,18350,18485,6878,126759419,1018.26
2026-01-05,18549.43,18485,18615,18485,18595,6046,112262155,1024.81
2026-01-06,18668.25,18535,18720,18535,18690,4718,88082435,1035.28
2026-01-07,18857.29,18900,18900,18750,18805,4798,90217170,1018.46
2026-01-08,18553.89,18800,18800,18440,18440,8970,165923644,1034.19
2026-01-09,18836.94,18705,18845,18705,18800,1803,33931935,1038.83
2026-01-12,18921.53,18805,18870,18730,18730,4765,89444698,1036.15
2026-01-13,18877.93,18900,18900,18720,18770,4167,78163981,1035.68
2026-01-14,18867.97,18770,18835,18770,18800,4322,81248287,1048.03
2026-01-15,19091.94,18815,19115,18815,19115,10070,191972430,1053.88
2026-01-16,19194.18,19125,19270,19125,19270,12553,240930796,1051.71
2026-01-19,19153.82,19270,19270,18875,18910,7002,132614942,1051.71
2026-01-20,19152.44,18910,18965,18835,18870,10382,196444047,1042.79
2026-01-21,18988.74,18860,19010,18860,18965,4711,89365645,1062.08
2026-01-22,19338.5,19190,19400,19190,19365,7006,135602285,1060.21
2026-01-23,19301.85,19365,19365,19225,19290,3862,74400945,1054.29
2026-01-26,19197.06,19290,19455,19000,19185,3570,68286700,1061.45
2026-01-27,19325.99,19200,19375,19200,19375,9510,183886817,1065.22
2026-01-28,19395.6,19170,19505,19165,19475,15595,301671165,1068.08
2026-01-29,19446.24,19475,19710,19340,19500,5281,102482587,1070.63
2026-01-30,19488.35,19500,19700,19285,19335,5135,99547585,1072.04
2026-02-02,19514.08,19340,19475,19145,19175,9965,192197105,1076.88
2026-02-03,19604.21,19375,19695,19375,19605,5739,112667370,1087.7
2026-02-04,19801.31,19655,19790,19655,19755,2822,55649306,1099.4
2026-02-05,20014.63,19895,20090,19765,20025,6752,135030437,1091.44
2026-02-06,19867.49,19265,19770,19265,19770,9072,178007567,1106.8
2026-02-09,20147.53,19890,20280,19890,20155,4650,93823118,1104.03
2026-02-10,20097.34,20155,20155,19990,20005,8072,161760604,1109.07
2026-02-11,20189.73,20220,20280,20070,20245,7344,148656030,1116.82
2026-02-12,20329.43,20250,20310,20250,20310,2257,45787813,1113.19
2026-02-13,20256.97,20310,20520,20090,20090,6017,121888204,1123.93
2026-02-19,20266.03,20535,20535,20115,20175,9506,192077249,1111.24
2026-02-20,20238.56,20185,20300,20150,20255,9351,189375570,1114.3
2026-02-23,20292.8,20260,20260,20025,20055,4691,94149205,1102.52
2026-02-24,20077.82,20055,20170,20005,20135,4177,83967165,1104.6
2026-02-25,20115.79,20240,20240,20020,20115,4099,82477713,1109.17
2026-02-26,20199.21,20535,20535,20075,20130,4675,94167785,1113.26
2026-02-27,20268.27,20130,20225,20115,20145,13229,266827379,1110.08
2026-03-03,20167.76,20145,20145,19700,19970,12543,249107634,1093.31
2026-03-04,19918.46,18925,19935,18925,19650,12145,240273540,1098.63
2026-03-05,20015.04,19660,20075,19660,19925,12742,253781740,1088.85
2026-03-06,19834.81,19920,19920,19735,19805,10973,216988510,1081.36
2026-03-09,19699.05,19800,19800,19140,19165,6296,120799907,1078.1
2026-03-10,19639.04,19560,19560,19460,19520,5748,112221627,1074.5
2026-03-11,19573.88,19685,19685,19505,19560,3701,72619795,1071.29
2026-03-12,19518.41,19560,19560,19090,19285,4542,87640805,1066.82
2026-03-13,19432.56,19285,19435,19285,19415,1390,27001286,1066.97
2026-03-16,19439.83,19420,19530,19420,19460,2712,52877715,1070.28
2026-03-17,19504.87,19660,19660,19250,19390,3071,59522255,1076.31
2026-03-18,19615.92,19600,19710,19525,19665,6590,129397732,1062.06
2026-03-19,19355.52,19665,19665,19280,19310,2348,45430745,1058.28
2026-03-20,19282.69,19310,19700,19250,19275,2531,48835430,1041.2
2026-03-23,18970.95,19275,19275,18775,18775,3994,75404245,1053.74
2026-03-24,19197.41,19055,19200,19005,19085,2972,56702240,1062.66
2026-03-25,19360.77,19280,19550,19280,19425,1846,35929595,1066.12
2026-03-26,19426.94,19425,19455,19290,19310,2677,51880275,1070.05
2026-03-27,19494.04,19310,19625,19310,19620,2775,54129160,1066.65
2026-03-30,19430.78,19040,19400,19030,19375,3973,76577990,1069.73
2026-03-31,19485.48,19300,19680,19300,19615,2585,50415658,1079.4
2026-04-01,19665.24,19850,20270,19615,19745,4401,86799405,1076.49
2026-04-02,19612.95,20335,20450,19215,19255,5400,104960300,1080.97
2026-04-03,19691.13,19270,19715,19270,19660,4543,89267765,1080.97
2026-04-06,19689.7,19660,19760,19540,19690,2387,46798405,1083.12
2026-04-07,19728.48,19690,19690,19550,19600,2946,57700824,1080.7
2026-04-08,19685.68,19610,20275,19610,20275,7796,157245677,1091.13
2026-04-09,19874.49,20635,20635,19730,19845,3071,60862017,1094.2
2026-04-10,19925.98,20430,20430,19845,19920,3149,62810446,1085.56
2026-04-13,19777.79,19920,19920,19540,19625,2156,42309957,1085.24
2026-04-14,19771.22,19630,19810,19630,19800,5741,113567350,1083.72
2026-04-15,19742.08,20095,20095,19700,19715,3463,68406805,1081.25
2026-04-16,19695.81,19715,19745,19300,19685,8761,172224001,1088.68
2026-04-17,19829.08,19700,19800,19700,19760,2416,47744389,1090.87
2026-04-20,19867.48,19760,19760,19630,19735,4337,85431082,1091.91
2026-04-21,19885.04,19770,19940,19770,19870,5333,105860877,1087.28
2026-04-22,19799.25,19870,19940,19822,19930,7069,140658140,1081.85
2026-04-23,19700.0,19935,19935,19510,19645,11887,232786680,1091.64
2026-04-24,19878.36,19690,19945,19690,19895,10453,208042097,1091.64
