날짜,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2025-05-22,20054.04,20035,20075,19945,20055,2457695,49181516726,5842.01
2025-05-23,19965.82,20065,20100,19890,19920,2818568,56312637561,5802.82
2025-05-26,19671.37,19920,19950,19795,19900,3034533,60276848528,5802.82
2025-05-27,19744.67,19930,19975,19865,19975,1513579,30142914544,5921.54
2025-05-28,20252.08,20215,20270,20140,20240,1827330,36949892504,5888.55
2025-05-29,20131.12,20465,20585,20440,20455,2685870,55147504578,5912.17
2025-05-30,20272.8,20085,20275,20040,20235,2787053,56115969352,5911.69
2025-06-02,20165.29,20235,20235,20020,20045,2776611,55858698237,5935.94
2025-06-04,20320.49,20385,20435,20315,20315,2298819,46844317705,5970.81
2025-06-05,20154.97,20225,20240,20105,20145,3830210,77206326445,5939.3
2025-06-09,20229.52,20235,20315,20155,20185,3619170,73177742993,6005.88
2025-06-10,20367.04,20200,20400,20195,20375,4323538,87949199215,6038.81
2025-06-11,20639.74,20455,20570,20410,20570,4078566,83584076698,6022.24
2025-06-12,20339.95,20495,20495,20210,20285,5387953,109612617661,6045.26
2025-06-13,20580.78,20225,20310,20105,20260,3641324,73699195471,5976.97
2025-06-16,20265.26,20305,20360,20230,20315,3321762,67397904509,6033.11
2025-06-17,20441.7,20315,20380,20280,20365,4007351,81509272333,5982.72
2025-06-18,20370.98,20460,20505,20385,20425,3050848,62337585235,5980.87
2025-06-19,20525.83,20430,20535,20385,20450,3427712,70089729241,5980.87
2025-06-20,20308.78,20400,20410,20275,20290,4204782,85434389729,5967.84
2025-06-23,20539.47,20315,20485,20300,20485,3717999,75896821910,6025.17
2025-06-24,20379.17,20580,20615,20520,20580,5353012,110106552426,6092.18
2025-06-25,20639.24,20580,20680,20540,20655,3921704,80867208659,6092.16
2025-06-26,20557.62,20585,20625,20530,20600,4568793,94031376336,6141.02
2025-06-27,20729.14,20730,20780,20685,20775,3723777,77206511680,6173.07
2025-06-30,20723.93,20935,20940,20755,20825,5144796,107315987027,6204.95
2025-07-01,20921.09,20835,20915,20805,20885,6182868,128995686986,6198.01
2025-07-02,20943.94,20885,21030,20880,21005,2884562,60519606938,6227.42
2025-07-03,21052.34,20990,21115,20975,21075,3470366,72999407302,6279.35
2025-07-04,21275.11,21235,21320,21140,21190,2784877,59175926425,6279.35
2025-07-07,21361.33,21195,21300,21185,21255,5183591,110134399290,6229.98
2025-07-08,21195.71,21245,21245,21150,21215,3795623,80445453724,6225.52
2025-07-09,21290.04,21230,21285,21220,21265,3628861,77114999915,6263.26
2025-07-10,21341.23,21370,21390,21295,21295,3619312,77246386587,6280.46
2025-07-11,21486.47,21445,21445,21345,21430,4627005,99069461536,6259.75
2025-07-14,21503.8,21365,21380,21310,21375,3739290,79848955787,6268.56
2025-07-15,21521.46,21510,21620,21500,21585,4871933,105079318947,6243.76
2025-07-16,21521.94,21475,21545,21450,21475,3775288,81175568715,6263.7
2025-07-17,21697.55,21565,21715,21560,21715,4092122,88545877763,6297.36
2025-07-18,21822.95,21820,21905,21795,21880,4531089,98970483956,6296.79
2025-07-21,21746.01,21835,21845,21790,21800,4593643,100213006288,6305.6
2025-07-22,21771.86,21730,21785,21700,21760,4412014,95960629872,6309.62
2025-07-23,21658.9,21740,21745,21640,21715,8726323,189234264800,6358.91
2025-07-24,21631.19,21765,21785,21610,21655,13441655,291315604714,6363.35
2025-07-25,21815.22,21760,21890,21750,21865,9331140,203812440492,6388.64
2025-07-28,21966.6,22010,22065,21980,22065,5418736,119295638343,6389.77
2025-07-29,22054.32,22105,22165,22095,22140,4270056,94508745815,6370.86
2025-07-30,21865.56,21985,21985,21815,21900,5852798,128122076882,6362.9
2025-07-31,21900.23,22115,22260,22055,22120,11966578,265051300219,6339.39
2025-08-01,22046.05,21925,22025,21875,21970,7967182,174942062791,6238.01
2025-08-04,21441.75,21525,21540,21460,21510,10119595,217519701837,6329.94
2025-08-05,21807.94,21760,21875,21725,21850,9333544,203626267052,6299.19
2025-08-06,21720.77,21660,21830,21650,21805,8606133,187219505217,6345.06
2025-08-07,21748.87,21845,21910,21775,21810,9282466,202859806025,6340.0
2025-08-08,21864.25,21785,21915,21760,21885,6405788,139977709299,6389.45
2025-08-11,22010.49,22010,22075,22005,22040,7184791,158388878281,6373.45
2025-08-12,21988.24,22015,22050,21960,22020,15276152,336041655177,6445.76
2025-08-13,22105.12,22135,22175,22090,22090,7987257,176802001265,6466.58
2025-08-14,22182.51,22125,22215,22105,22145,12867829,285158120403,6468.54
2025-08-18,22178.32,22285,22295,22160,22160,4586333,101877557655,6449.15
2025-08-19,22270.49,22225,22245,22185,22220,5849446,129964839357,6411.37
2025-08-20,22262.68,22170,22235,22145,22195,7574695,168150290976,6395.78
2025-08-21,22207.47,22180,22220,22150,22205,6709397,148853174044,6370.17
2025-08-22,22038.67,22180,22190,21995,22010,8380467,185180186624,6466.91
2025-08-25,22237.89,22245,22295,22215,22225,5130011,114126678563,6439.32
2025-08-26,22320.63,22245,22315,22120,22290,9265349,205804325054,6465.94
2025-08-27,22421.55,22385,22445,22385,22420,3949846,88552144102,6481.4
2025-08-28,22334.26,22365,22365,22290,22315,5877311,131171729661,6501.86
2025-08-29,22446.89,22330,22435,22325,22430,3276660,73353321067,6460.26
2025-09-01,22363.31,22365,22410,22300,22305,5304283,118568993378,6460.26
2025-09-02,22320.33,22335,22385,22280,22280,5058381,112953359269,6415.54
2025-09-03,22188.43,22265,22285,22195,22215,5357534,119133164343,6448.26
2025-09-04,22305.17,22255,22370,22245,22325,4949702,110495764901,6502.08
2025-09-05,22467.96,22500,22540,22465,22525,4560222,102673387789,6481.5
2025-09-08,22393.29,22400,22470,22370,22420,5980121,134079210586,6495.15
2025-09-09,22399.55,22405,22460,22365,22435,6341285,142057097198,6512.61
2025-09-10,22438.58,22500,22537,22475,22490,6929898,155940168257,6532.04
2025-09-11,22590.15,22565,22615,22535,22610,8251747,186218336419,6587.47
2025-09-12,22721.86,22755,22760,22700,22720,6434911,146247878639,6584.29
2025-09-15,22724.79,22765,22780,22705,22755,3500411,79615486740,6615.28
2025-09-16,22670.95,22795,22795,22690,22690,4636286,105444907984,6606.76
2025-09-17,22661.7,22660,22700,22630,22655,5452621,123578366978,6600.35
2025-09-18,22765.6,22715,22870,22715,22850,4310797,98268236043,6631.96
2025-09-19,22970.59,22940,23030,22930,22970,5331091,122498507041,6664.36
2025-09-22,23064.72,23130,23140,23010,23015,6030042,139077465106,6693.75
2025-09-23,23169.15,23125,23210,23125,23175,6035337,139922019175,6656.92
2025-09-24,23122.68,23080,23160,23050,23160,2463300,56880382851,6637.97
2025-09-25,23106.65,23165,23175,23110,23115,3797027,87849204717,6604.72
2025-09-26,23185.63,23115,23240,23115,23215,4375844,101392075351,6643.7
2025-09-29,23096.56,23275,23280,23170,23175,4573265,106208526010,6661.21
2025-09-30,23226.42,23175,23260,23152,23235,4388100,101882934703,6688.46
2025-10-01,23327.93,23275,23355,23200,23200,4001595,93160392006,6711.2
2025-10-02,23354.59,23390,23450,23375,23380,5997183,140370074425,6715.35
2025-10-10,23792.93,23740,23870,23740,23830,6998150,166666533069,6552.51
2025-10-13,23229.03,23525,23640,23465,23530,9567017,225288888125,6654.72
2025-10-14,23676.39,23595,23715,23480,23530,8378759,197841469689,6644.31
2025-10-15,23479.69,23620,23640,23525,23575,6556973,154664346691,6671.06
2025-10-16,23520.2,23595,23610,23515,23565,6616931,155828569520,6629.07
2025-10-17,23425.21,23305,23360,23255,23275,6725747,156824801333,6664.01
2025-10-20,23516.51,23545,23625,23535,23600,3405338,80302798610,6735.13
2025-10-21,23911.52,23825,23905,23785,23895,6023558,143675541495,6735.35
2025-10-22,23945.45,23955,24010,23905,23990,3640077,87222946563,6699.4
2025-10-23,23981.49,23845,24045,23795,24010,3958165,94779004355,6738.44
2025-10-24,24078.87,24095,24170,24050,24150,4467629,107693990931,6791.69
2025-10-27,24179.49,24400,24420,24310,24400,7008098,170791456639,6875.16
2025-10-28,24577.85,24510,24625,24495,24585,5722549,140524735028,6890.89
2025-10-29,24472.8,24585,24650,24560,24630,4975259,122420895802,6890.59
2025-10-30,24383.09,24375,24420,24285,24370,9549736,232600385607,6822.34
2025-10-31,24104.29,24360,24375,24260,24280,8800353,214003513587,6840.2
2025-11-03,24243.8,24305,24385,24245,24270,7274332,176828239072,6851.97
2025-11-04,24442.03,24285,24405,24230,24230,3943607,95944001561,6771.55
2025-11-05,24348.4,24215,24330,24135,24330,7476231,180998228110,6796.29
2025-11-06,24407.83,24345,24410,24295,24395,4378565,106679773604,6720.32
2025-11-07,24289.21,24205,24365,24180,24355,5643092,136910521279,6728.8
2025-11-10,24229.26,24420,24500,24350,24410,5130284,125243194536,6832.43
2025-11-11,24806.69,24710,24875,24690,24795,4274195,105974587202,6846.61
2025-11-12,24899.3,24825,25005,24805,24975,3444149,85899092421,6850.92
2025-11-13,24948.84,24965,25110,24935,25030,5054434,126428656157,6737.49
2025-11-14,24358.11,24890,24890,24260,24360,7760146,189556210741,6734.11
2025-11-17,24366.34,24360,24510,24305,24480,4194928,102497161198,6672.41
2025-11-18,24264.94,24380,24380,24095,24140,4808217,116469958274,6617.32
2025-11-19,24071.85,24025,24140,23970,24050,4458327,107176240297,6642.16
2025-11-20,24199.65,24465,24565,24425,24505,5091506,124725548119,6538.76
2025-11-21,23951.27,23950,24030,23905,24000,5102630,122281571408,6602.99
2025-11-24,24212.1,24235,24340,24155,24325,3134116,76010427508,6705.12
2025-11-25,24507.62,24555,24575,24465,24490,3155845,77396834571,6765.88
2025-11-26,24617.15,24590,24715,24495,24695,5011272,123480557078,6812.61
2025-11-27,24775.69,24835,24870,24735,24795,2460139,61028777940,6812.61
2025-11-28,24871.44,24795,24960,24750,24960,2460282,61074320850,6849.09
2025-12-01,24993.93,24960,24965,24795,24850,4771479,118558258339,6812.63
2025-12-02,24839.18,24870,24935,24810,24815,4211149,104700621558,6829.37
2025-12-03,24892.47,24900,25000,24875,24950,4301395,107312114753,6849.72
2025-12-04,25061.33,24955,25090,24930,25080,3045528,76179778775,6857.12
2025-12-05,25009.46,25085,25145,25060,25080,3728136,93574613223,6870.4
2025-12-08,25027.76,25120,25135,25045,25080,6003532,150629017317,6846.51
2025-12-09,25034.81,25040,25065,25010,25050,8226395,205951833259,6840.51
2025-12-10,24981.18,24990,25025,24935,25010,5425636,135567044332,6886.68
2025-12-11,25193.66,25030,25045,24910,24990,5235025,130875674588,6901.0
2025-12-12,25258.73,25220,25280,25190,25280,4834289,122008169454,6827.41
2025-12-15,24945.01,25270,25270,25005,25015,5380572,134931766728,6816.51
2025-12-16,25010.31,24970,25000,24765,24880,6119681,152055325151,6800.26
2025-12-17,24997.5,24875,25015,24835,25015,5485874,136846927930,6721.43
2025-12-18,24684.17,24700,24765,24645,24735,4912528,121365253522,6774.76
2025-12-19,24845.64,24860,24925,24800,24865,4217076,104879735460,6834.5
2025-12-22,25128.91,25125,25215,25110,25185,4900344,123298310267,6878.49
2025-12-23,25350.85,25270,25370,25270,25340,4192816,106263856911,6909.79
2025-12-24,24886.76,25390,25425,24890,24905,8119221,203697341660,6932.05
2025-12-26,24803.11,24955,25080,24635,24840,8168154,203060389208,6929.94
2025-12-29,24617.0,24840,24847,24655,24655,6295114,155579822441,6905.74
2025-12-30,24689.39,24610,24750,24520,24750,4667732,115016726493,6896.24
2026-01-02,24522.34,24600,24695,24545,24685,9698565,238852382987,6858.47
2026-01-05,24605.99,24670,24750,24660,24660,8548444,211118876840,6902.05
2026-01-06,24790.84,24785,24870,24780,24840,7252625,180034796944,6944.82
2026-01-07,24949.66,24995,25035,24960,24960,8175407,204401853150,6920.93
2026-01-08,24946.35,24950,24960,24840,24855,11086321,276252161177,6921.46
2026-01-09,25068.14,24990,25100,24980,25080,7275676,182094519437,6966.28
2026-01-12,25417.97,25230,25295,25115,25275,7274867,183437470295,6977.27
2026-01-13,25551.54,25415,25535,25415,25525,9089959,231708219224,6963.74
2026-01-14,25567.64,25530,25590,25490,25500,12212620,311838243808,6926.6
2026-01-15,25298.22,25210,25365,25185,25355,15368345,388708470984,6944.47
2026-01-16,25431.12,25385,25525,25385,25505,12065209,307447228887,6940.01
2026-01-19,25417.46,25505,25510,25195,25300,7622293,192540994695,6940.01
2026-01-20,25493.34,25200,25275,25155,25185,20098921,506938506320,6796.86
2026-01-21,24853.63,25050,25060,24875,24940,24223025,604654205328,6875.62
2026-01-22,25117.73,25140,25225,25085,25135,14581742,366966913639,6913.35
2026-01-23,25184.75,25150,25280,25140,25245,17232827,435059878288,6915.61
2026-01-26,24761.49,24880,24885,24685,24750,13921400,344724122612,6950.23
2026-01-27,24980.34,25030,25095,25000,25020,6970577,174626871913,6978.6
2026-01-28,24606.9,24870,24915,24690,24770,10204595,253418851455,6978.03
2026-01-29,24670.61,24700,24720,24535,24710,10364414,255519163393,6969.01
2026-01-30,24865.49,24695,24770,24650,24675,9668717,238813739173,6939.03
2026-02-02,25187.25,24850,25000,24745,24850,9824466,244279550044,6976.44
2026-02-03,24997.98,25140,25165,25060,25080,11780018,295795858325,6917.81
2026-02-04,24869.47,24875,24930,24850,24905,8717526,216960107264,6882.72
2026-02-05,25063.58,24960,25060,24915,25050,9531299,238180766091,6798.4
2026-02-06,24765.08,24655,24760,24580,24750,14713056,363089922784,6932.3
2026-02-09,25095.34,25240,25265,25110,25110,7937817,200079047649,6964.82
2026-02-10,25193.34,25165,25200,25055,25175,8364041,210309223418,6941.81
2026-02-11,24957.59,25155,25155,25015,25015,6462102,162258904558,6941.47
2026-02-12,24786.45,24930,24972,24850,24900,5764418,143585926906,6832.76
2026-02-13,24479.17,24475,24600,24410,24435,14354479,351133208870,6836.17
2026-02-19,24668.37,24735,24810,24720,24720,11479386,284234369182,6861.89
2026-02-20,24620.58,24715,24730,24675,24700,9704072,239749145218,6909.51
2026-02-23,24678.93,24660,24660,24500,24510,7853810,192888449277,6837.75
2026-02-24,24465.88,24510,24615,24505,24515,6594963,162008129188,6890.07
2026-02-25,24430.34,24625,24670,24420,24435,10906283,267992736048,6946.13
2026-02-26,24567.63,24530,24610,24410,24525,12659784,310156683411,6908.86
2026-02-27,24673.02,24450,24575,24420,24565,13416526,328699063623,6878.88
2026-03-03,25030.12,24825,24920,24765,24790,13504364,335398731598,6816.63
2026-03-04,24967.49,24870,25005,24785,24815,14669666,365453166995,6869.5
2026-03-05,25022.47,24980,25010,24820,24935,8140578,202875520197,6830.71
2026-03-06,25021.82,25065,25115,24940,25040,9349479,233923705295,6740.02
2026-03-09,25012.02,24590,24625,24420,24625,7735512,189563480001,6795.99
2026-03-10,24780.81,24695,24845,24645,24750,9029937,223738684619,6781.48
2026-03-11,24682.89,24815,24900,24685,24730,8774042,217408404183,6775.8
2026-03-12,24909.5,24715,24760,24615,24695,6909432,170364638906,6672.62
2026-03-13,24737.8,24690,24780,24625,24760,4898101,121161226521,6632.19
2026-03-16,24653.55,24760,24800,24660,24785,7270062,179870052172,6699.38
2026-03-17,24840.74,24785,24800,24695,24715,21164615,523713131340,6716.09
2026-03-18,24728.65,24780,24900,24760,24865,12219145,303610074656,6624.7
2026-03-19,24685.82,24695,24715,24600,24655,15323457,377792318091,6606.49
2026-03-20,24612.97,24510,24645,24440,24620,13254757,325627580691,6506.48
2026-03-23,24511.08,24365,24365,24205,24355,15007251,364587504926,6581.0
2026-03-24,24432.22,24415,24450,24285,24360,11709512,285566625789,6556.37
2026-03-25,24413.83,24450,24595,24430,24535,8126829,199199640632,6591.9
2026-03-26,24666.56,24550,24665,24542,24580,8886910,218691708283,6477.16
2026-03-27,24266.73,24425,24425,24255,24420,6418917,156333014042,6368.85
2026-03-30,23968.58,23865,24012,23715,24010,10627164,253491268306,6343.72
2026-03-31,24102.13,23895,24415,23865,24345,11585157,280775026494,6528.52
2026-04-01,24338.14,24515,24575,24440,24545,12105251,296645103603,6575.32
2026-04-02,24814.08,24670,24705,24465,24475,9569844,235440605614,6582.69
2026-04-03,24605.92,24700,24705,24555,24570,12683647,312480010103,6582.69
2026-04-06,24623.93,24565,24655,24555,24605,12303570,302844271078,6611.83
2026-04-07,24699.79,24735,24745,24575,24610,12621096,311264076662,6616.85
2026-04-08,24166.93,24865,24900,24750,24825,14882902,369640303740,6782.81
2026-04-09,24973.32,24935,24960,24850,24930,14156602,352536808936,6824.66
2026-04-10,25128.28,24975,25145,24965,25105,12494619,313443861576,6816.89
2026-04-13,25215.42,25065,25110,24980,25065,15832819,396383638919,6886.24
2026-04-14,25334.83,25260,25420,25260,25330,10878303,275752379546,6967.38
2026-04-15,25512.72,25480,25535,25475,25515,19351141,493582593122,7022.95
2026-04-16,25724.86,25715,25795,25630,25780,17108025,440209616929,7041.28
2026-04-17,25947.04,25925,25960,25860,25940,11539110,298783827112,7126.06
2026-04-20,26148.62,25970,25995,25875,25995,14160099,367452198871,7126.06
2026-04-21,25934.13,26030,26065,25985,26010,12098206,314874766932,7126.06
2026-04-22,25900.55,26085,26120,26010,26045,9816759,255865069656,7126.06
2026-04-23,26259.95,26160,26185,26045,26150,20088958,524866898528,7126.06
2026-04-24,26239.71,26220,26260,26165,26230,7912149,207393173166,7126.06
